loan_id,customer_id,branch_id,raw_loan_status,loan_purpose,local_currency,loan_amount_local,loan_amount_usd,interest_rate_pct,tenure_months,amount_repaid_local,outstanding_balance,raw_disbursement_date,raw_maturity_date
1736,840,104,APPROVED,Auto Loan,NGN,4204715.89,2606.92,26.95,36,1098088.12,3106627.77,2021-03-13,2026-01-02
1737,1491,107,fully paid,Mortgage,GHS,7207189.99,475674.54,16.37,6,1280489.22,5926700.77,03/02/2022,15-Jun-2024
1738,1671,102,defaulted,Agricultural Loan,NGN,5451513.45,3379.94,9.04,18,5247039.89,204473.56,18-Oct-2022,10-Aug-2025
1739,854,114,DEFAULTED,Personal Loan,AED,9970798.64,2712057.23,15.08,18,3937215.66,6033582.98,04-Oct-2022,03/13/2027
1740,1999,109,approved,Education Finance,KES,11096717.75,85444.73,14.44,6,5069914.49,6026803.26,07/28/2021,09/01/2027
1741,1924,106,written off,Education Finance,GHS,9828096.51,648654.37,13.16,6,6260402.11,3567694.4,2023-10-17,07/15/2023
1742,1109,106,DEFAULTED,Trade Finance / Import,GHS,11351908.53,749225.96,17.12,60,3767038.99,7584869.54,10/20/2022,09-Feb-2026
1743,1078,109,ACTIVE,Trade Finance / Import,KES,19951582.55,153627.19,20.42,36,19382457.12,569125.43,02/08/2022,02/04/2023
1744,931,113,defaulted,Trade Finance / Import,EUR,11474958.5,12392955.18,26.82,6,7629609.43,3845349.07,08/26/2021,27-May-2025
1745,1191,113, Active ,Trade Finance / Import,EUR,2332741.12,2519360.41,17.13,48,426893.44,1905847.68,2023-07-23,2023-08-23
1746,1024,105,restructured,Asset Finance,NGN,107510.07,66.66,27.58,60,91188.35,16321.72,09/01/2024,14-Dec-2023
1747,1934,103,APPROVED,Personal Loan,NGN,248122.89,153.84,19.17,48,59173.03,188949.86,2022-11-17,2026-03-06
1748,614,107, Active ,Agricultural Loan,GHS,16580422.49,1094307.88,10.41,18,6704831.5,9875590.99,10/21/2024,03/14/2023
1749,1777,114,PENDING REVIEW,Trade Finance / Import,AED,17271087.55,4697735.81,17.4,24,14557986.07,2713101.48,19/03/2020,28/10/2023
1750,1248,106,approved,Trade Finance / Import,GHS,17144555.9,1131540.69,20.65,24,2424302.64,14720253.26,06-Jan-2021,2025-01-03
1751,1088,114,DEFAULTED,Trade Finance / Import,AED,10761894.31,2927235.25,25.01,60,324417.08,10437477.23,21-Aug-2022,2027-02-21
1752,1528,106,ACTIVE,Auto Loan,GHS,2109524.3,139228.6,21.99,48,54749.58,2054774.72,12/22/2023,2023-02-04
1753,1317,101,pending review,Mortgage,NGN,14207581.21,8808.7,8.15,24,8079619.71,6127961.5,10/03/2023,26/06/2025
1754,1247,105,ACTIVE,Education Finance,NGN,7843303.12,4862.85,21.6,12,4078866.29,3764436.83,03/29/2024,21/12/2026
1755,565,113,PENDING REVIEW,Auto Loan,EUR,14544236.94,15707775.9,24.49,12,7022603.22,7521633.72,03/07/2020,02-Jan-2025
1756,11,101,pending review,Trade Finance / Import,NGN,15474631.84,9594.27,19.51,36,7865246.94,7609384.9,14/04/2024,2023-03-04
1757,274,106,approved,Asset Finance,GHS,15174758.18,1001534.04,25.24,6,1168883.18,14005875.0,2024-12-31,2024-08-26
1758,514,108,WRITTEN OFF,Trade Finance / Import,KES,7742347.17,59616.07,7.49,60,953899.05,6788448.12,09/12/2023,19-Oct-2023
1759,807,115,active,Mortgage,USD,6168593.42,6168593.42,6.15,6,4998632.38,1169961.04,2022-10-04,27/12/2023
1760,554,102,defaulted,Agricultural Loan,NGN,18885008.86,11708.71,16.43,36,6431228.73,12453780.13,12/12/2023,28/03/2027
1761,857,108,WRITTEN OFF,Mortgage,KES,11699007.06,90082.35,24.77,24,9302014.74,2396992.32,12/10/2023,2024-01-25
1762,1988,110,PENDING REVIEW,Trade Finance / Import,ZAR,15061069.33,828358.81,14.6,48,2438431.05,12622638.28,22-May-2022,28/05/2027
1763,813,102,PENDING REVIEW,Trade Finance / Import,NGN,17953446.45,11131.14,15.51,36,6164177.11,11789269.34,02/11/2024,2024-03-23
1764,45,108, Active ,Trade Finance / Import,KES,2286548.71,17606.43,22.42,36,706184.57,1580364.14,26/02/2024,07/10/2023
1765,1455,109,DEFAULTED,Asset Finance,KES,12657609.9,97463.6,7.64,18,915095.18,11742514.72,03/10/2022,2027-12-12
1766,1525,105,ACTIVE,Asset Finance,NGN,947374.52,587.37,25.59,36,307590.84,639783.68,01/03/2024,22-May-2026
1767,1328,113,written off,Trade Finance / Import,EUR,1666815.71,1800160.97,14.52,24,1260759.76,406055.95,11/12/2024,2025-08-22
1768,1864,106,written off,Trade Finance / Import,GHS,10804698.22,713110.08,20.41,60,4359063.45,6445634.77,17-Aug-2023,08/03/2027
1769,1418,110,Fully Paid,Agricultural Loan,ZAR,16844186.37,926430.25,4.46,6,156583.28,16687603.09,05/03/2022,15/09/2023
1770,487,115,RESTRUCTURED,Personal Loan,USD,6249990.93,6249990.93,7.28,18,2327357.88,3922633.05,2020-02-13,10-May-2025
1771,1345,111,restructured,Trade Finance / Import,ZAR,3102658.36,170646.21,26.72,18,2216716.27,885942.09,06-Jan-2023,13-Oct-2026
1772,302,106,restructured,Trade Finance / Import,GHS,5198150.69,343077.95,6.12,18,266738.45,4931412.24,07/22/2020,2025-06-19
1773,1610,101,restructured,Auto Loan,NGN,10174553.59,6308.22,10.85,36,3577183.24,6597370.35,2021-07-29,2027-09-27
1774,1904,112,written off,Trade Finance / Import,GBP,11403174.71,14482031.88,8.16,36,2727182.36,8675992.35,05/04/2021,2024-09-09
1775,608,107,active,Mortgage,GHS,10425554.37,688086.59,25.04,36,1590831.72,8834722.65,02/10/2022,2027-02-10
1776,985,111, Active ,Trade Finance / Import,ZAR,13913169.36,765224.31,12.51,6,12498969.15,1414200.21,27/02/2024,10/29/2025
1777,51,101,active,Asset Finance,NGN,17189847.62,10657.71,19.42,60,3447095.66,13742751.96,2022-02-21,04-Jul-2024
1778,1824,102,FULLY PAID,Asset Finance,NGN,2184587.99,1354.44,16.21,12,392654.23,1791933.76,2023-05-01,23/10/2024
1779,1872,104,fully paid,Trade Finance / Import,NGN,1993944.21,1236.25,21.39,48,984171.82,1009772.39,2022-02-02,2026-08-25
1780,52,110,approved,Trade Finance / Import,ZAR,3506445.13,192854.48,24.35,60,396073.46,3110371.67,04/14/2024,29/05/2024
1781,920,112,RESTRUCTURED,SME Working Capital,GBP,10134652.85,12871009.12,24.39,48,6164387.22,3970265.63,2024-07-21,14/04/2024
1782,1021,103,fully paid,Personal Loan,NGN,8504751.73,5272.95,7.85,18,6586179.4,1918572.33,03/03/2021,03/11/2023
1783,1216,107,pending review,Auto Loan,GHS,1131328.59,74667.69,7.47,24,565519.51,565809.08,2023-02-24,03/24/2027
1784,468,113,approved,Education Finance,EUR,5553304.07,5997568.4,26.49,18,295435.08,5257868.99,05/24/2022,28/09/2026
1785,1077,106,fully paid,Trade Finance / Import,GHS,10758233.76,710043.43,20.27,12,7625424.05,3132809.71,01-Aug-2021,06/08/2027
1786,435,110,restructured,Agricultural Loan,ZAR,5898684.06,324427.62,16.48,24,2507000.64,3391683.42,06/09/2024,2025-07-29
1787,1309,103,Fully Paid,Education Finance,NGN,8298070.3,5144.8,15.29,48,4602173.22,3695897.08,13/01/2022,05/28/2023
1788,499,109,fully paid,Trade Finance / Import,KES,1191822.33,9177.03,14.45,12,1125610.57,66211.76,05/14/2021,01/05/2027
1789,415,114,written off,Asset Finance,AED,10149232.79,2760591.32,22.21,48,1699067.95,8450164.84,19-Aug-2022,21/03/2024
1790,1966,110,restructured,Education Finance,ZAR,14681553.28,807485.43,9.26,60,8265505.9,6416047.38,05/13/2021,07/06/2023
1791,1489,104,pending review,Mortgage,NGN,1110802.2,688.7,9.4,36,200695.82,910106.38,2020-01-19,05/04/2023
1792,99,114,active,Education Finance,AED,10612602.05,2886627.76,24.62,36,1197900.54,9414701.51,09-Feb-2021,07-Apr-2023
1793,888,114,APPROVED,Mortgage,AED,15012997.3,4083535.27,21.61,6,3119363.8,11893633.5,04/15/2021,2027-11-23
1794,716,107,pending review,SME Working Capital,GHS,9167108.61,605029.17,8.08,18,1425362.34,7741746.27,2022-07-06,11/06/2027
1795,670,112,approved,Asset Finance,GBP,5547481.26,7045301.2,4.88,36,1586073.66,3961407.6,05/10/2023,10/17/2025
1796,23,104,WRITTEN OFF,Agricultural Loan,NGN,17835690.8,11058.13,25.29,36,15114930.24,2720760.56,13/06/2020,2027-12-31
1797,31,103, Active ,Auto Loan,NGN,19648357.47,12181.98,16.61,36,11853341.56,7795015.91,15/03/2024,04/06/2026
1798,1449,115,fully paid,Trade Finance / Import,USD,19705929.91,19705929.91,18.22,48,1435374.6,18270555.31,2020-01-13,02/20/2024
1799,1765,114,RESTRUCTURED,Asset Finance,AED,14457715.81,3932498.7,20.25,36,4285350.55,10172365.26,2022-04-13,2023-11-30
1800,1256,112,active,Auto Loan,GBP,16264941.89,20656476.2,14.67,24,13972865.66,2292076.23,19-Mar-2022,30-Aug-2023
1801,1490,104,restructured,Trade Finance / Import,NGN,12223954.24,7578.85,10.38,12,7055529.11,5168425.13,19/12/2020,26-Apr-2024
1802,224,114,ACTIVE,Mortgage,AED,1243469.34,338223.66,16.58,6,750258.81,493210.53,16/01/2020,2027-08-18
1803,147,111,APPROVED,Agricultural Loan,ZAR,10567626.25,581219.44,7.5,24,4325302.85,6242323.4,19/03/2023,2027-10-30
1804,1512,112,Fully Paid,Asset Finance,GBP,13621814.35,17299704.22,4.11,24,9314399.18,4307415.17,13-Jan-2020,11/16/2025
1805,1581,104,ACTIVE,Education Finance,NGN,4889013.76,3031.19,5.48,60,3235954.45,1653059.31,08/23/2024,2026-04-20
1806,1398,111, Active ,Trade Finance / Import,ZAR,15638471.42,860115.93,12.73,60,10368943.28,5269528.14,2022-05-13,16-Feb-2026
1807,122,107,approved,Auto Loan,GHS,19539272.55,1289591.99,24.89,48,3279782.05,16259490.5,05/24/2021,02/25/2027
1808,591,114,pending review,Trade Finance / Import,AED,896650.39,243888.91,6.77,48,355348.68,541301.71,2020-08-07,23/03/2027
1809,1949,113,RESTRUCTURED,Asset Finance,EUR,845478.97,913117.29,24.53,12,572991.25,272487.72,30-Dec-2024,23/07/2025
1810,374,112,FULLY PAID,Asset Finance,GBP,11176852.4,14194602.55,8.48,36,70889.46,11105962.94,22-Aug-2024,08/14/2023
1811,1678,113,approved,Agricultural Loan,EUR,2888353.69,3119421.99,27.04,36,2558136.46,330217.23,2020-08-04,06/18/2023
1812,1942,107, Active ,Auto Loan,GHS,10537101.68,695448.71,23.36,48,10505632.98,31468.7,05-Oct-2024,11/10/2025
1813,1925,115,PENDING REVIEW,Trade Finance / Import,USD,12498236.03,12498236.03,26.03,6,12207393.65,290842.38,2024-12-11,08-Nov-2025
1814,1392,109,PENDING REVIEW,Personal Loan,KES,11436029.31,88057.43,25.74,48,7086094.76,4349934.55,26-Jul-2023,07/19/2026
1815,771,114,fully paid,Education Finance,AED,15233843.74,4143605.5,14.13,12,13281857.38,1951986.36,04/27/2022,2024-02-28
1816,669,107,FULLY PAID,Personal Loan,GHS,205973.5,13594.25,25.88,6,179491.37,26482.13,2020-03-27,08-May-2026
1817,1473,113,pending review,Education Finance,EUR,12906086.89,13938573.84,11.19,24,1501629.97,11404456.92,10-Dec-2024,13-Feb-2024
1818,748,107,pending review,Mortgage,GHS,10478348.9,691571.03,11.56,24,7241956.35,3236392.55,09/24/2020,28/03/2027
1819,589,110,active,SME Working Capital,ZAR,17329455.2,953120.04,11.64,36,11261668.05,6067787.15,22/07/2021,07/19/2026
1820,1871,107,Fully Paid,Education Finance,GHS,18055046.77,1191633.09,24.78,36,8329635.48,9725411.29,16/04/2023,17-Oct-2026
1821,706,106,ACTIVE,Asset Finance,GHS,3834407.48,253070.89,6.55,36,2164909.14,1669498.34,04/09/2023,05/04/2027
1822,988,110,restructured,Auto Loan,ZAR,3063980.44,168518.92,19.84,24,97489.52,2966490.92,02/02/2021,03-Jun-2027
1823,1530,106,ACTIVE,Trade Finance / Import,GHS,17475254.51,1153366.8,22.77,12,8120853.29,9354401.22,2021-08-08,2024-09-03
1824,1858,114,RESTRUCTURED,Education Finance,AED,16229225.81,4414349.42,20.2,24,14145285.53,2083940.28,02-Apr-2021,31/05/2023
1825,1932,108,restructured,Mortgage,KES,15759363.26,121347.1,6.28,60,10851923.31,4907439.95,04-Oct-2021,10/31/2025
1826,704,111,restructured,Trade Finance / Import,ZAR,9646873.96,530578.07,20.19,36,9167178.81,479695.15,03-Jun-2023,04/13/2026
1827,830,107,approved,Agricultural Loan,GHS,13939058.81,919977.88,19.31,12,4139221.8,9799837.01,2023-08-19,08/05/2026
1828,1010,110,WRITTEN OFF,Trade Finance / Import,ZAR,6626400.31,364452.02,18.83,18,4372106.44,2254293.87,2023-08-26,19/12/2025
1829,1612,101,fully paid,SME Working Capital,NGN,16607668.47,10296.75,5.77,36,3868827.63,12738840.84,2024-10-14,10/06/2027
1830,1851,109,defaulted,Personal Loan,KES,17665451.74,136023.98,22.31,60,8668827.3,8996624.44,04-Nov-2020,31/10/2025
1831,81,105,WRITTEN OFF,Agricultural Loan,NGN,7854315.63,4869.68,25.06,12,5128149.54,2726166.09,15/08/2024,12-Nov-2025
1832,1234,111,RESTRUCTURED,Mortgage,ZAR,9430964.0,518703.02,25.65,24,2965164.22,6465799.78,18-Jan-2024,15/05/2023
1833,1629,106,PENDING REVIEW,Agricultural Loan,GHS,15915116.04,1050397.66,16.02,24,15795947.46,119168.58,12/01/2023,11/29/2023
1834,1624,115,APPROVED,Trade Finance / Import,USD,3111294.71,3111294.71,22.01,6,1258976.26,1852318.45,29/12/2023,2023-02-06
1835,1509,111,fully paid,Personal Loan,ZAR,10124783.66,556863.1,21.28,18,9689182.71,435600.95,27-Jun-2022,2023-12-21
1836,199,106,APPROVED,SME Working Capital,GHS,2307924.74,152323.03,19.22,60,1865363.91,442560.83,11/09/2022,2027-11-08
1837,1352,104,defaulted,Auto Loan,NGN,15240013.5,9448.81,23.57,12,3176980.46,12063033.04,11-Oct-2021,2025-01-21
1838,1271,110,approved,SME Working Capital,ZAR,1702558.06,93640.69,4.05,12,142526.28,1560031.78,03/03/2022,2024-05-26
1839,391,106,written off,Education Finance,GHS,17248565.24,1138405.31,18.56,36,2575338.78,14673226.46,01-Aug-2023,21-Jul-2025
1840,88,112,written off,Education Finance,GBP,3646415.62,4630947.84,22.89,36,3415988.04,230427.58,27/10/2023,2025-08-24
1841,344,113,ACTIVE,Trade Finance / Import,EUR,516524.55,557846.51,21.34,36,181775.95,334748.6,01/21/2022,07/04/2024
1842,401,103,pending review,Mortgage,NGN,16341534.26,10131.75,7.41,36,5400571.85,10940962.41,22-Jan-2023,12/01/2026
1843,128,108,ACTIVE,Mortgage,KES,12201189.7,93949.16,24.46,6,2935058.01,9266131.69,2023-04-09,07-Oct-2027
1844,1974,101,active,Auto Loan,NGN,12226347.02,7580.34,7.14,36,9759152.48,2467194.54,08/05/2022,06-Oct-2027
1845,1158,109,RESTRUCTURED,Mortgage,KES,2213715.71,17045.61,23.77,24,2164439.81,49275.9,2021-03-13,25/06/2023
1846,171,103,PENDING REVIEW,Agricultural Loan,NGN,7881864.15,4886.76,9.13,48,7327011.31,554852.84,29-Apr-2020,09/05/2027
1847,1373,105,WRITTEN OFF,Auto Loan,NGN,762241.99,472.59,23.64,36,525527.34,236714.65,25/05/2022,2023-10-03
1848,1729,113,DEFAULTED,Personal Loan,EUR,8500059.4,9180064.15,24.79,48,3356543.32,5143516.08,07/20/2020,2024-08-09
1849,1420,101,Fully Paid,SME Working Capital,NGN,2620505.83,1624.71,6.12,12,1285946.59,1334559.24,07/02/2021,05/05/2025
1850,765,114,written off,Agricultural Loan,AED,3868103.47,1052124.14,18.7,48,1153738.11,2714365.36,31-Aug-2022,25-Jan-2026
1851,36,114,defaulted,SME Working Capital,AED,18736185.13,5096242.36,7.07,12,16452449.44,2283735.69,06-Feb-2023,02/18/2026
1852,1631,101,FULLY PAID,Agricultural Loan,NGN,19647692.5,12181.57,11.81,24,10822920.66,8824771.84,2024-07-22,12/27/2026
1853,971,105,WRITTEN OFF,Asset Finance,NGN,18016575.14,11170.28,12.57,18,10474550.71,7542024.43,06/21/2023,11-Jun-2026
1854,177,101,PENDING REVIEW,Auto Loan,NGN,9101842.71,5643.14,15.2,36,2348722.84,6753119.87,2020-09-04,09/10/2027
1855,1950,105,restructured,Asset Finance,NGN,11500216.83,7130.13,11.98,18,702080.69,10798136.14,24/04/2023,01/11/2024
1856,1260,105,APPROVED,Education Finance,NGN,13898590.18,8617.13,11.62,18,331932.98,13566657.2,29/07/2023,05/29/2025
1857,915,109,defaulted,Trade Finance / Import,KES,13478491.04,103784.38,14.38,60,2407592.86,11070898.18,25-Sep-2022,2023-05-12
1858,1462,106,pending review,Auto Loan,GHS,18815864.02,1241847.03,7.66,48,735029.74,18080834.28,06/10/2024,10-May-2026
1859,931,113,restructured,Personal Loan,EUR,6629242.2,7159581.58,24.78,60,1233477.76,5395764.44,15/01/2021,2025-09-01
1860,849,115,defaulted,Trade Finance / Import,USD,7711758.04,7711758.04,4.73,24,5145903.78,2565854.26,2020-07-12,12/04/2025
1861,1644,106,written off,Agricultural Loan,GHS,16749962.99,1105497.56,12.8,18,10532499.28,6217463.71,2024-03-17,17-Sep-2025
1862,1774,104,RESTRUCTURED,SME Working Capital,NGN,7794544.38,4832.62,21.34,36,2265268.79,5529275.59,2024-11-07,28/10/2026
1863,788,112,pending review,SME Working Capital,GBP,15763464.72,20019600.19,17.49,60,15699099.64,64365.08,05/19/2021,06/12/2026
1864,1542,115,PENDING REVIEW,Agricultural Loan,USD,853466.05,853466.05,22.75,24,736254.58,117211.47,24-Apr-2023,02/03/2025
1865,267,115,pending review,SME Working Capital,USD,17466764.89,17466764.89,23.5,36,7725968.32,9740796.57,05/24/2020,24/07/2023
1866,1547,114,APPROVED,Personal Loan,AED,19253331.48,5236906.16,10.32,48,4485142.87,14768188.61,21/10/2024,2024-02-02
1867,191,103,defaulted,Trade Finance / Import,NGN,15925392.08,9873.74,9.6,36,1049990.1,14875401.98,13-Aug-2024,2027-08-23
1868,1347,112,FULLY PAID,Asset Finance,GBP,6772935.94,8601628.64,16.27,48,5138828.94,1634107.0,02/06/2020,2023-12-17
1869,1091,101,Fully Paid,Education Finance,NGN,17472096.42,10832.7,9.25,60,6685187.39,10786909.03,20-May-2024,07/19/2027
1870,1649,109,fully paid,Asset Finance,KES,1175659.52,9052.58,22.39,36,993153.9,182505.62,2024-10-08,26-Feb-2027
1871,669,107,ACTIVE,Mortgage,GHS,11737484.02,774673.95,16.69,18,8876272.74,2861211.28,2024-01-25,16/11/2024
1872,1738,115, Active ,Asset Finance,USD,4592043.36,4592043.36,22.33,12,4281747.53,310295.83,28-Mar-2021,09-Jun-2027
1873,936,103,APPROVED,Asset Finance,NGN,16643489.7,10318.96,20.6,18,7659938.43,8983551.27,29/11/2022,2023-10-02
1874,419,109,written off,Education Finance,KES,18460116.89,142142.9,22.5,24,9197874.33,9262242.56,04/08/2020,07/23/2025
1875,243,104,fully paid,Asset Finance,NGN,2224693.32,1379.31,8.1,18,1164013.93,1060679.39,2024-10-16,06/18/2023
1876,1598,112,written off,Agricultural Loan,GBP,6842137.3,8689514.37,7.72,60,6137783.47,704353.83,19-Feb-2021,2026-07-27
1877,213,111,fully paid,Trade Finance / Import,ZAR,19336885.58,1063528.71,10.99,60,18472685.09,864200.49,07-Jun-2023,16-Mar-2025
1878,1302,108,approved,SME Working Capital,KES,5192888.96,39985.24,5.47,12,5091181.47,101707.49,12-Sep-2022,05/10/2026
1879,1080,108,FULLY PAID,Agricultural Loan,KES,8665584.47,66725.0,8.89,60,3471591.27,5193993.2,05/02/2021,15/08/2023
1880,1679,112,WRITTEN OFF,Education Finance,GBP,1575699.66,2001138.57,24.18,24,1491446.33,84253.33,2020-02-26,18/11/2024
1881,1680,109,pending review,Asset Finance,KES,4695788.83,36157.57,15.22,24,2214845.13,2480943.7,07/27/2021,2027-04-14
1882,826,108,approved,Personal Loan,KES,12524985.28,96442.39,27.37,48,7626723.55,4898261.73,16-Dec-2020,30-Oct-2027
1883,32,111, Active ,Mortgage,ZAR,1834305.4,100886.8,22.19,18,1652231.1,182074.3,2022-02-15,2027-03-29
1884,200,102,restructured,Personal Loan,NGN,17723308.58,10988.45,25.64,24,1198237.16,16525071.42,2023-03-02,2026-05-25
1885,1774,104,Fully Paid,Agricultural Loan,NGN,9804253.37,6078.64,17.06,60,8515616.52,1288636.85,27-Aug-2022,10-Jul-2026
1886,496,109,APPROVED,Agricultural Loan,KES,2162685.81,16652.68,5.2,6,327486.25,1835199.56,08/23/2023,29-Jul-2026
1887,1185,112,active,Agricultural Loan,GBP,9913505.41,12590151.87,21.68,48,5368417.77,4545087.64,22/04/2021,05/11/2027
1888,1959,105,RESTRUCTURED,Asset Finance,NGN,19857670.02,12311.76,6.51,6,6452405.11,13405264.91,2021-07-06,01-May-2026
1889,1093,109, Active ,Asset Finance,KES,2097700.58,16152.29,21.73,18,2008771.33,88929.25,2022-07-05,2025-07-23
1890,1140,101,DEFAULTED,Agricultural Loan,NGN,18295341.02,11343.11,21.27,48,16794756.69,1500584.33,28-Mar-2021,21/05/2027
1891,1271,110,RESTRUCTURED,Agricultural Loan,ZAR,19547368.09,1075105.24,13.6,60,9498823.58,10048544.51,07/20/2022,10/17/2025
1892,657,110, Active ,SME Working Capital,ZAR,716736.67,39420.52,16.05,12,598259.57,118477.1,14-Jul-2023,15-Nov-2024
1893,1171,105,written off,Agricultural Loan,NGN,3497051.02,2168.17,13.85,60,2726686.34,770364.68,06/11/2022,05/11/2027
1894,909,104,APPROVED,Agricultural Loan,NGN,3512198.24,2177.56,7.33,12,2644023.99,868174.25,15/09/2022,04-Apr-2023
1895,1218,115,APPROVED,Education Finance,USD,2503059.94,2503059.94,10.25,18,1019482.14,1483577.8,06/25/2023,02/01/2026
1896,1232,103,Fully Paid,Trade Finance / Import,NGN,14789722.3,9169.63,15.6,24,9520076.17,5269646.13,20-Dec-2022,17-Nov-2026
1897,1970,108,fully paid,Personal Loan,KES,2798430.72,21547.92,16.87,60,1485067.63,1313363.09,07/03/2022,20/09/2027
1898,861,107,defaulted,Personal Loan,GHS,8818776.26,582039.23,12.74,36,3487624.67,5331151.59,11/06/2023,2023-10-31
1899,1047,103,FULLY PAID,Education Finance,NGN,1724599.58,1069.25,12.01,36,490087.0,1234512.58,01/05/2024,2026-07-12
1900,379,112,PENDING REVIEW,Auto Loan,GBP,12252895.64,15561177.46,14.87,12,11709222.81,543672.83,18-Feb-2021,06-Aug-2026
1901,1158,109,Fully Paid,Personal Loan,KES,1038323.43,7995.09,26.64,36,747800.38,290523.05,09-Apr-2022,06/28/2027
1902,1018,108,APPROVED,Auto Loan,KES,4430556.52,34115.29,6.78,60,3648813.76,781742.76,12/13/2023,30-Aug-2024
1903,1571,106, Active ,Auto Loan,GHS,3477159.06,229492.5,6.61,18,2566367.84,910791.22,07/27/2021,16-May-2023
1904,496,109,DEFAULTED,Asset Finance,KES,5956381.99,45864.14,27.34,24,5076184.61,880197.38,2024-03-24,21-Sep-2024
1905,1551,113,PENDING REVIEW,Asset Finance,EUR,5690589.75,6145836.93,13.81,48,1094399.37,4596190.38,08-Oct-2023,08/01/2027
1906,1917,108,active,Asset Finance,KES,3580017.44,27566.13,26.99,12,90858.95,3489158.49,12/11/2022,2027-04-22
1907,31,103,APPROVED,Mortgage,NGN,1502299.72,931.43,7.7,48,264055.6,1238244.12,03-Aug-2022,07/02/2025
1908,348,104,ACTIVE,SME Working Capital,NGN,17537740.96,10873.4,26.48,12,12826499.38,4711241.58,13-Dec-2024,25/01/2025
1909,1144,108,defaulted,Auto Loan,KES,11578169.53,89151.91,10.06,18,6021065.95,5557103.58,17-Aug-2020,09-Jan-2026
1910,531,111,FULLY PAID,Mortgage,ZAR,9325131.03,512882.21,15.1,48,3375843.04,5949287.99,06/04/2023,04/25/2024
1911,687,104,defaulted,Agricultural Loan,NGN,14595722.95,9049.35,6.33,6,2267101.24,12328621.71,2023-03-25,13/06/2023
1912,1927,102,WRITTEN OFF,Auto Loan,NGN,18402483.75,11409.54,13.37,24,2722647.02,15679836.73,07/03/2020,2027-11-30
1913,107,110,FULLY PAID,Asset Finance,ZAR,16221483.74,892181.61,11.41,48,13707551.09,2513932.65,15/04/2020,2023-09-04
1914,1132,115,written off,Mortgage,USD,12597681.87,12597681.87,15.79,6,1369226.87,11228455.0,04/10/2023,19/02/2024
1915,893,115,RESTRUCTURED,Mortgage,USD,803204.02,803204.02,20.42,60,18197.8,785006.22,09-Jul-2024,20/12/2027
1916,464,103,approved,Auto Loan,NGN,17678325.91,10960.56,18.07,6,16763957.02,914368.89,11/19/2022,22/05/2023
