transaction_id,customer_id,branch_id,raw_transaction_type,raw_channel,raw_transaction_date,raw_transaction_time,amount_local,local_currency,amount_usd,raw_description,reference_code,balance_after_local
12679,747,104, Credit ,,15/06/2025,17:02:38,869078.98,NGN,538.83,Merchant payment,REF000012679,3147024.09
12680,1560,111,Credit,Branch,11/19/2024,14:43:39,63587.63,ZAR,3497.32,Airtime top-up,REF000012680,6724117.54
12681,1796,102,Debit,ATM,2023-08-27,13:38:32,1434922.37,NGN,889.65,POS purchase,REF000012681,1877649.6
12682,1151,115,Debit,Mobile App,02/10/2024,01:07:20,1088460.05,USD,1088460.05,ATM withdrawal,REF000012682,1628266.06
12683,111,109,Debit,POS,2025-01-17,05:12:00,1967199.1,KES,15147.43,POS purchase,REF000012683,4186220.41
12684,1694,101,Credit,POS Terminal,15-Oct-2025,09:49:12,1887330.02,NGN,1170.14,ATM withdrawal,REF000012684,4651258.42
12685,746,112,Credit,Internet Banking,08-May-2024,14:23:55,10294.83,GBP,13074.43,Loan repayment,REF000012685,7886748.97
12686,670,112,Credit,ATM,12-Apr-2025,20:11:06,1891450.07,GBP,2402141.59,Merchant payment,REF000012686,5725852.82
12687,343,106,debit,,2025-12-27,17:20:07,497119.2,GHS,32809.87,Cash deposit,REF000012687,4056106.15
12688,1785,104,Credit,Branch,02/12/2025,15:00:20,850410.51,NGN,527.25,Cash deposit,REF000012688,612241.85
12689,1334,111,Credit,internet banking,08-Nov-2024,14:50:49,102343.24,ZAR,5628.88,Loan repayment,REF000012689,5797934.8
12690,321,101, Credit ,atm,11/11/2024,12:39:51,1849130.72,NGN,1146.46,Cash deposit,REF000012690,7199996.22
12691,436,105,credit,,01-Jan-2023,02:12:13,1440822.76,NGN,893.31,Fund transfer,REF000012691,2485540.79
12692,1595,110,debit,pos,24-Jun-2025,09:16:46,146821.89,ZAR,8075.2,Merchant payment,REF000012692,701807.53
12693,699,114, Debit ,Branch,2024-09-08,04:44:13,207464.66,AED,56430.39,Fund transfer,REF000012693,8573889.92
12694,1679,112,CREDIT,,11/06/2024,14:09:31,219030.36,GBP,278168.56,Fund transfer,REF000012694,7293854.94
12695,1657,115,Credit,mobile app,11/22/2023,19:03:26,93935.51,USD,93935.51,ATM withdrawal,REF000012695,8430472.04
12696,317,111,CREDIT,Branch,20/09/2023,19:51:54,1547376.82,ZAR,85105.73,Bill payment,REF000012696,4593477.19
12697,848,110,Credit,Mobile App,14/04/2024,22:58:00,590767.91,ZAR,32492.24,Cash deposit,REF000012697,7108904.91
12698,1631,101, Debit ,pos,2024-01-17,08:03:03,1408192.54,NGN,873.08,Salary payment,REF000012698,6277268.51
12699,259,109,credit,,2025-04-16,01:30:57,619586.79,KES,4770.82,Standing order,REF000012699,8969543.88
12700,441,113,DEBIT,A.T.M,09/21/2023,05:07:54,237712.02,EUR,256728.98,Merchant payment,REF000012700,3467182.25
12701,882,110,Debit,mobile app,11/28/2023,09:56:06,1493096.79,ZAR,82120.32,Fund transfer,REF000012701,847928.25
12702,276,108,DEBIT,POS Terminal,07/08/2025,14:42:43,376357.17,KES,2897.95,ATM withdrawal,REF000012702,8533634.94
12703,1902,111,DEBIT,USSD,2024-09-13,19:30:09,1030707.47,ZAR,56688.91,ATM withdrawal,REF000012703,8179613.25
12704,731,101,Debit,Mobile App,26/05/2024,03:40:53,80717.97,NGN,50.05,ATM withdrawal,REF000012704,4534794.71
12705,1871,107,Debit,USSD,12/18/2025,09:14:23,1714173.82,GHS,113135.47,Fund transfer,REF000012705,2930509.88
12706,1628,115,CREDIT,Mobile App,09/09/2023,02:58:39,61621.64,USD,61621.64,ATM withdrawal,REF000012706,1598825.75
12707,1354,106, Credit ,pos,2023-04-21,01:48:00,143846.56,GHS,9493.87,Merchant payment,REF000012707,3760125.16
12708,589,110,credit,internet banking,02/24/2024,14:07:32,451208.6,ZAR,24816.47,Salary payment,REF000012708,3839390.65
12709,1528,106,credit,POS,25/02/2023,20:23:23,937045.81,GHS,61845.02,Merchant payment,REF000012709,5440217.7
12710,932,105,CREDIT,pos,01-Jan-2024,20:14:26,1503402.02,NGN,932.11,Merchant payment,REF000012710,9685903.73
12711,1599,108,credit,POS,19-Jun-2023,04:51:14,596462.39,KES,4592.76,Salary payment,REF000012711,9054223.0
12712,771,114, Debit ,internet banking,02/07/2025,19:02:55,1149705.89,AED,312720.0,POS purchase,REF000012712,5288198.64
12713,341,103,Debit,POS Terminal,11-Jul-2023,08:25:42,1166247.43,NGN,723.07,Cash deposit,REF000012713,6993068.93
12714,1918,111, Credit ,mobile app,09-Mar-2025,10:41:14,598358.98,ZAR,32909.74,Bill payment,REF000012714,9132317.36
12715,1594,106,credit,atm,06/13/2025,11:21:21,1798002.02,GHS,118668.13,Fund transfer,REF000012715,7284330.82
12716,1253,104, Credit ,*966#,22-Apr-2023,18:51:14,984502.8,NGN,610.39,Fund transfer,REF000012716,5917643.62
12717,1302,108,CREDIT,pos,15-Nov-2025,11:15:13,140331.33,KES,1080.55,Cash deposit,REF000012717,5856478.25
12718,176,103, Credit ,Internet Banking,04-Aug-2025,02:37:34,1798520.89,NGN,1115.08,Salary payment,REF000012718,1791860.63
12719,203,101,DEBIT,Internet Banking,02/07/2025,20:27:33,581569.24,NGN,360.57,Salary payment,REF000012719,9434023.17
12720,715,112,Credit,,11-Jul-2024,16:29:48,737833.94,GBP,937049.1,POS purchase,REF000012720,7563400.34
12721,113,107,Credit,ATM,09/09/2025,22:27:50,1476025.01,GHS,97417.65,Standing order,REF000012721,3952394.0
12722,385,111,CREDIT,USSD,30/11/2024,03:04:51,1348407.79,ZAR,74162.43,ATM withdrawal,REF000012722,9813547.31
12723,929,109,credit,internet banking,09-Oct-2023,13:41:56,1983957.68,KES,15276.47,Standing order,REF000012723,4537304.64
12724,1248,106,debit,Mobile App,09-Oct-2023,05:38:22,545871.41,GHS,36027.51,Bill payment,REF000012724,3665881.47
12725,1602,114,debit,atm,2023-03-26,07:30:58,432875.27,AED,117742.07,POS purchase,REF000012725,3313713.82
12726,707,112,Credit,atm,2025-05-22,17:50:42,1984116.6,GBP,2519828.08,Airtime top-up,REF000012726,9180205.54
12727,1573,113,credit,pos,10-Nov-2025,16:50:19,837085.6,EUR,904052.45,ATM withdrawal,REF000012727,4830941.0
12728,1728,115,DEBIT,Internet Banking,2025-10-09,11:13:01,1291735.73,USD,1291735.73,Loan repayment,REF000012728,3493548.84
12729,626,110,Debit,mobile app,2025-08-29,08:23:23,363874.58,ZAR,20013.1,ATM withdrawal,REF000012729,7982714.61
12730,1056,115,credit,atm,07-Sep-2024,10:41:16,1492458.76,USD,1492458.76,Fund transfer,REF000012730,4013816.48
12731,263,105,Debit,internet banking,04/12/2023,19:34:58,978828.42,NGN,606.87,Salary payment,REF000012731,2058141.33
12732,1605,109,Credit,ATM,2023-01-11,03:03:40,886424.65,KES,6825.47,Fund transfer,REF000012732,640343.08
12733,1180,114, Debit ,internet banking,04/14/2025,14:28:13,513314.09,AED,139621.43,Cash deposit,REF000012733,8630966.12
12734,688,111,credit,POS Terminal,04/06/2024,02:51:46,1546811.21,ZAR,85074.62,ATM withdrawal,REF000012734,8972442.69
12735,1759,111,CREDIT,POS,09/03/2025,02:15:14,156725.14,ZAR,8619.88,Merchant payment,REF000012735,4903887.0
12736,362,114,Credit,Mobile App,16/11/2023,06:44:00,1066953.54,AED,290211.36,Loan repayment,REF000012736,2971987.78
12737,1971,113,Credit,USSD,23/03/2024,17:03:56,310372.51,EUR,335202.31,Airtime top-up,REF000012737,2224460.58
12738,1320,107,debit,,2023-10-26,03:36:38,1425647.11,GHS,94092.71,Salary payment,REF000012738,1921977.72
12739,1385,105,debit,Internet Banking,2024-04-10,06:00:29,1426198.84,NGN,884.24,Airtime top-up,REF000012739,5978971.9
12740,558,102,Debit,A.T.M,2025-03-23,16:06:48,589338.13,NGN,365.39,ATM withdrawal,REF000012740,4130833.52
12741,1150,114,DEBIT,internet banking,29/07/2025,07:19:10,312545.25,AED,85012.31,ATM withdrawal,REF000012741,8590504.53
12742,1566,112,credit,Branch,07/03/2023,18:23:51,1657177.37,GBP,2104615.26,Salary payment,REF000012742,6116011.57
12743,1521,112, Credit ,pos,01/07/2025,21:09:29,849661.54,GBP,1079070.16,Cash deposit,REF000012743,3405666.81
12744,1631,101,Debit,internet banking,18-Aug-2024,07:11:59,479724.08,NGN,297.43,Standing order,REF000012744,6098988.63
12745,625,111,credit,pos,05/05/2023,23:50:44,147711.18,ZAR,8124.11,ATM withdrawal,REF000012745,5992048.13
12746,212,115, Credit ,A.T.M,2025-08-17,05:04:47,231009.85,USD,231009.85,POS purchase,REF000012746,8028919.07
12747,135,107,credit,Mobile App,08-Aug-2023,14:42:49,1170377.8,GHS,77244.93,Standing order,REF000012747,2133157.6
12748,781,104,debit,*966#,08-Aug-2023,18:05:39,1651260.53,NGN,1023.78,Fund transfer,REF000012748,1876373.16
12749,1417,101,CREDIT,pos,25/05/2023,23:52:07,131021.12,NGN,81.23,Cash deposit,REF000012749,5792547.89
12750,1036,103,CREDIT,Mobile App,05/04/2023,01:53:36,946439.46,NGN,586.79,Bill payment,REF000012750,7871562.16
12751,290,114,CREDIT,,01/29/2024,13:26:28,594204.3,AED,161623.57,Salary payment,REF000012751,4932789.76
12752,503,113,Credit,POS,26-Nov-2025,04:28:59,90819.16,EUR,98084.69,Bill payment,REF000012752,8013081.09
12753,1346,107,debit,POS,07/07/2023,18:44:59,1077885.55,GHS,71140.45,Airtime top-up,REF000012753,6501016.94
12754,801,107,debit,A.T.M,14-May-2025,08:09:10,1497369.21,GHS,98826.37,Cash deposit,REF000012754,8376246.99
12755,1911,102,Credit,mobile app,2025-07-27,16:06:22,1962862.58,NGN,1216.97,Loan repayment,REF000012755,351075.99
12756,1201,111,DEBIT,mobile app,27/09/2023,11:53:11,1428581.71,ZAR,78571.99,POS purchase,REF000012756,2060430.32
12757,431,104,DEBIT,ATM,22/08/2023,06:43:08,749666.26,NGN,464.79,Standing order,REF000012757,8153405.06
12758,1529,107,Credit,USSD,2024-03-10,22:52:25,945502.01,GHS,62403.13,Cash deposit,REF000012758,214479.65
12759,1309,103, Credit ,POS,28-Sep-2025,11:54:12,1463900.93,NGN,907.62,POS purchase,REF000012759,7131136.82
12760,763,113,Debit,USSD,02/12/2025,18:42:55,1365531.85,EUR,1474774.4,Salary payment,REF000012760,5280374.15
12761,1147,112, Debit ,internet banking,08/21/2023,04:05:44,1820148.69,GBP,2311588.84,Standing order,REF000012761,9493122.12
12762,525,106,DEBIT,,07/19/2025,18:32:06,1191383.53,GHS,78631.31,POS purchase,REF000012762,471689.85
12763,1533,105,Credit,atm,13-Dec-2024,00:18:14,1410518.17,NGN,874.52,Salary payment,REF000012763,8898117.14
12764,1038,108, Debit ,POS,04/17/2025,23:01:46,1872209.23,KES,14416.01,POS purchase,REF000012764,6271800.12
12765,961,102,DEBIT,mobile app,09/25/2023,12:05:49,1360659.2,NGN,843.61,Salary payment,REF000012765,6624890.88
12766,1034,111,debit,POS Terminal,08/01/2025,07:23:53,919428.92,ZAR,50568.59,ATM withdrawal,REF000012766,4967291.62
12767,1533,105,Debit,Internet Banking,08/01/2024,07:57:22,1630047.53,NGN,1010.63,Salary payment,REF000012767,6653386.02
12768,526,103,CREDIT,USSD,29-Nov-2023,08:29:33,1885421.8,NGN,1168.96,Merchant payment,REF000012768,6227742.17
12769,1843,112,DEBIT,,11/06/2024,00:57:20,811453.43,GBP,1030545.86,Loan repayment,REF000012769,1613216.2
12770,1283,109,Credit,USSD,02/08/2023,23:55:48,1448740.3,KES,11155.3,Bill payment,REF000012770,9241470.93
12771,1561,115, Debit ,USSD,14-Sep-2024,17:02:50,1632185.83,USD,1632185.83,ATM withdrawal,REF000012771,2524521.56
12772,1801,106, Debit ,,10/23/2025,17:47:25,1563587.43,GHS,103196.77,Airtime top-up,REF000012772,6205512.17
12773,852,110,Credit,Mobile App,29/05/2024,14:10:11,295430.76,ZAR,16248.69,ATM withdrawal,REF000012773,7608373.93
12774,1378,113,Credit,atm,11/03/2024,00:13:10,400966.41,EUR,433043.72,Airtime top-up,REF000012774,3822266.99
12775,821,115, Debit ,internet banking,2024-09-21,21:18:46,706927.7,USD,706927.7,POS purchase,REF000012775,6367743.32
12776,677,113,credit,,11/09/2023,00:21:55,687972.73,EUR,743010.55,POS purchase,REF000012776,2456979.94
12777,1386,102,Credit,A.T.M,09/01/2023,14:43:38,1487574.62,NGN,922.3,Merchant payment,REF000012777,9075188.96
12778,1992,115,credit,*966#,17/11/2023,04:14:33,307697.91,USD,307697.91,ATM withdrawal,REF000012778,4922081.44
12779,1462,106,credit,,19/01/2025,16:27:12,624885.12,GHS,41242.42,Merchant payment,REF000012779,6981778.48
12780,1575,113,DEBIT,mobile app,03/27/2024,15:58:43,1749482.44,EUR,1889441.04,Fund transfer,REF000012780,9578740.95
12781,713,103,Debit,,12/22/2024,17:29:44,101778.65,NGN,63.1,Cash deposit,REF000012781,927977.1
12782,1002,109,credit,A.T.M,12/12/2024,07:45:43,1371216.46,KES,10558.37,Fund transfer,REF000012782,7040169.79
12783,1944,115,Credit,Branch,08/04/2025,09:17:09,1530150.3,USD,1530150.3,Airtime top-up,REF000012783,75531.7
12784,347,111,debit,*966#,16/07/2024,09:45:11,166388.69,ZAR,9151.38,Bill payment,REF000012784,5122256.26
12785,441,113,DEBIT,POS,2023-06-29,14:17:00,902476.32,EUR,974674.43,ATM withdrawal,REF000012785,1001555.54
12786,1298,107,Credit,Internet Banking,21-Oct-2024,20:31:41,349594.57,GHS,23073.24,Merchant payment,REF000012786,1899289.88
12787,773,114,debit,pos,11/24/2025,22:13:17,1345470.05,AED,365967.85,Standing order,REF000012787,7991683.24
12788,425,104,credit,A.T.M,25/10/2024,16:07:35,1233334.96,NGN,764.67,Standing order,REF000012788,1389105.37
12789,1828,109,Credit,POS Terminal,10-Nov-2023,05:06:09,840906.34,KES,6474.98,Merchant payment,REF000012789,1776618.72
12790,1943,104, Debit ,internet banking,2024-08-18,11:08:24,1667309.91,NGN,1033.73,Standing order,REF000012790,3180912.5
12791,1026,108,DEBIT,A.T.M,13/02/2025,13:56:45,394993.96,KES,3041.45,Standing order,REF000012791,9837787.58
12792,1142,101, Debit ,,28-Apr-2025,11:11:53,885256.74,NGN,548.86,POS purchase,REF000012792,8609342.9
12793,1808,101,CREDIT,ATM,01-Nov-2025,04:33:02,917610.41,NGN,568.92,POS purchase,REF000012793,8720819.16
12794,869,111,debit,Branch,2023-06-13,17:21:04,1162411.22,ZAR,63932.62,Standing order,REF000012794,1639076.72
12795,1713,112, Credit ,mobile app,06/09/2024,20:17:15,664456.79,GBP,843860.12,Loan repayment,REF000012795,1791731.29
12796,1033,103,Credit,Internet Banking,2023-06-29,01:13:20,1135492.57,NGN,704.01,ATM withdrawal,REF000012796,6258594.02
12797,16,102,credit,USSD,18/04/2025,23:48:04,1418818.68,NGN,879.67,ATM withdrawal,REF000012797,263304.68
12798,1288,114,CREDIT,atm,05/12/2024,23:39:47,158908.73,AED,43223.17,Loan repayment,REF000012798,115292.6
12799,1769,110, Credit ,Branch,02/02/2025,08:28:34,360322.61,ZAR,19817.74,Airtime top-up,REF000012799,9453744.66
12800,1463,107,Debit,Internet Banking,2024-11-09,23:15:21,46514.28,GHS,3069.94,Merchant payment,REF000012800,2283690.49
12801,710,109,Debit,Branch,08/21/2024,10:55:59,152986.74,KES,1178.0,Merchant payment,REF000012801,9639638.29
12802,1349,108, Debit ,POS Terminal,09/16/2025,07:26:14,1979203.2,KES,15239.86,Fund transfer,REF000012802,6899411.04
12803,555,104, Debit ,Branch,13/12/2025,03:11:41,1789590.38,NGN,1109.55,Merchant payment,REF000012803,2518881.66
12804,1655,104,CREDIT,,07/15/2023,18:28:27,136714.0,NGN,84.76,Cash deposit,REF000012804,700289.27
12805,637,107, Debit ,internet banking,06/12/2025,11:40:57,1879297.44,GHS,124033.63,Airtime top-up,REF000012805,2604405.72
12806,186,111,debit,A.T.M,12/31/2025,16:14:47,733906.65,ZAR,40364.87,Standing order,REF000012806,2963875.96
12807,527,103,credit,,11/29/2023,01:13:24,367103.41,NGN,227.6,ATM withdrawal,REF000012807,6151789.17
12808,1236,112,Debit,Branch,31/07/2025,14:59:10,1982408.15,GBP,2517658.35,Airtime top-up,REF000012808,5574282.26
12809,78,104,Debit,ATM,2023-02-17,12:08:53,852816.95,NGN,528.75,POS purchase,REF000012809,1854264.65
12810,562,110,DEBIT,mobile app,16-Jan-2025,15:44:11,706673.92,ZAR,38867.07,Cash deposit,REF000012810,5552405.81
12811,1920,106,credit,*966#,12/27/2025,00:15:48,1244444.94,GHS,82133.37,Loan repayment,REF000012811,3046273.0
12812,1934,103, Credit ,*966#,20-Mar-2024,10:46:58,354196.07,NGN,219.6,Standing order,REF000012812,9237566.4
12813,567,103, Debit ,mobile app,09/26/2025,21:17:54,1556670.62,NGN,965.14,Merchant payment,REF000012813,4997201.22
12814,1563,105,CREDIT,internet banking,03/11/2024,16:39:40,1911329.87,NGN,1185.02,ATM withdrawal,REF000012814,4792089.3
12815,1509,111,Debit,mobile app,01/08/2025,03:58:46,1650270.52,ZAR,90764.88,Salary payment,REF000012815,9687433.23
12816,342,101,DEBIT,ATM,09/23/2025,13:09:13,1179599.99,NGN,731.35,Bill payment,REF000012816,4199098.51
12817,1602,114,debit,internet banking,14/03/2024,09:10:12,67533.01,AED,18368.98,Bill payment,REF000012817,6030981.08
12818,808,108,CREDIT,atm,2023-11-26,14:20:34,655386.8,KES,5046.48,Salary payment,REF000012818,6510490.53
12819,1017,113,Debit,POS,01/07/2023,05:26:51,1605454.03,EUR,1733890.35,Merchant payment,REF000012819,8252365.08
12820,721,103,Debit,Mobile App,05/12/2025,18:40:35,1177401.12,NGN,729.99,Merchant payment,REF000012820,7495496.16
12821,1246,110,CREDIT,mobile app,08-Dec-2025,19:58:29,1083512.01,ZAR,59593.16,Fund transfer,REF000012821,2590852.2
12822,1931,106,credit,A.T.M,2023-02-09,15:38:20,889678.95,GHS,58718.81,Loan repayment,REF000012822,2023007.32
12823,1547,114,CREDIT,ATM,27/06/2023,06:47:11,565917.17,AED,153929.47,ATM withdrawal,REF000012823,6320803.49
12824,477,102,Debit,A.T.M,30-Mar-2024,13:17:46,932966.33,NGN,578.44,Bill payment,REF000012824,6939607.59
12825,630,111, Credit ,,05/21/2025,21:04:10,1717758.39,ZAR,94476.71,POS purchase,REF000012825,4753859.98
12826,1142,101,credit,Branch,07/02/2024,04:30:10,585095.05,NGN,362.76,Fund transfer,REF000012826,8056435.34
12827,1767,107,DEBIT,POS Terminal,2024-05-07,20:51:47,684100.71,GHS,45150.65,Fund transfer,REF000012827,2774831.87
12828,1773,111,CREDIT,internet banking,19-Jun-2024,15:59:24,393156.01,ZAR,21623.58,Fund transfer,REF000012828,9543357.35
12829,1011,103,CREDIT,Branch,15-Dec-2024,03:55:02,391109.48,NGN,242.49,Bill payment,REF000012829,2617556.08
12830,559,106,Debit,atm,19-Feb-2025,19:15:43,1859402.93,GHS,122720.59,Cash deposit,REF000012830,1469444.51
12831,1165,111,debit,USSD,27/12/2025,10:59:39,1717292.88,ZAR,94451.11,ATM withdrawal,REF000012831,7861302.85
12832,1699,114,DEBIT,POS,05/12/2023,07:56:55,1594548.28,AED,433717.13,Loan repayment,REF000012832,5374760.08
12833,954,109,DEBIT,mobile app,27-Jan-2023,16:15:41,790747.06,KES,6088.75,Salary payment,REF000012833,7556611.17
12834,364,104,DEBIT,atm,16/12/2025,13:27:01,624072.81,NGN,386.93,Merchant payment,REF000012834,3332406.42
12835,384,110,Credit,internet banking,15/01/2024,14:07:07,1405643.72,ZAR,77310.4,Airtime top-up,REF000012835,5035926.13
12836,1518,101,DEBIT,Mobile App,06/09/2024,18:30:32,997158.06,NGN,618.24,POS purchase,REF000012836,7909100.93
12837,858,112,Credit,ATM,03-Jul-2023,11:35:40,1037138.18,GBP,1317165.49,Fund transfer,REF000012837,499307.17
12838,70,105,CREDIT,POS Terminal,16/05/2024,18:40:56,1365732.92,NGN,846.75,Cash deposit,REF000012838,6114028.53
12839,1448,110,credit,*966#,06/19/2023,20:25:41,89266.26,ZAR,4909.64,Loan repayment,REF000012839,1232478.11
12840,1908,109,CREDIT,*966#,17/05/2025,18:19:08,1580621.54,KES,12170.79,Salary payment,REF000012840,7674142.37
12841,793,110,CREDIT,atm,12-Oct-2025,01:18:58,621542.76,ZAR,34184.85,ATM withdrawal,REF000012841,4233962.81
12842,1535,107,Debit,POS Terminal,01-Oct-2025,12:06:13,51716.43,GHS,3413.28,Airtime top-up,REF000012842,3588441.83
12843,1608,109,DEBIT,*966#,2024-01-18,08:50:51,95780.72,KES,737.51,ATM withdrawal,REF000012843,2159047.63
12844,987,103,DEBIT,mobile app,09-Sep-2025,18:04:51,863481.46,NGN,535.36,Bill payment,REF000012844,2570843.03
12845,1707,113,CREDIT,internet banking,2024-03-09,22:34:46,1059082.61,EUR,1143809.22,ATM withdrawal,REF000012845,2579066.25
12846,1163,112, Credit ,*966#,14-Mar-2024,23:04:56,64240.81,GBP,81585.83,Standing order,REF000012846,7957097.51
12847,1932,108,credit,USSD,05/29/2025,21:59:56,863420.26,KES,6648.34,POS purchase,REF000012847,802128.02
12848,1484,101,credit,,01-Jun-2023,12:31:29,1727337.09,NGN,1070.95,ATM withdrawal,REF000012848,6614046.92
12849,863,109,Debit,,10/07/2023,05:23:45,1434272.75,KES,11043.9,Standing order,REF000012849,7630389.58
12850,1314,112,debit,atm,2025-02-15,17:17:41,171900.74,GBP,218313.94,Fund transfer,REF000012850,5210818.43
12851,154,115, Debit ,mobile app,08/21/2023,15:45:08,717272.23,USD,717272.23,Cash deposit,REF000012851,3147277.26
12852,1319,113,DEBIT,pos,14/08/2025,05:46:32,1236046.72,EUR,1334930.46,POS purchase,REF000012852,1670839.36
12853,530,105,Debit,POS Terminal,2024-11-04,20:24:28,1623841.95,NGN,1006.78,Loan repayment,REF000012853,2453076.38
12854,1593,109,DEBIT,Mobile App,11/07/2025,07:37:43,351720.58,KES,2708.25,ATM withdrawal,REF000012854,3861529.4
12855,1536,108,CREDIT,Mobile App,07/11/2024,18:30:54,795242.96,KES,6123.37,Fund transfer,REF000012855,389470.88
12856,1009,108,credit,Branch,12/21/2025,19:06:56,462707.55,KES,3562.85,Standing order,REF000012856,2244285.46
12857,98,112,Debit,A.T.M,2023-01-11,07:11:38,1375680.55,GBP,1747114.3,Merchant payment,REF000012857,2221291.46
12858,856,110,Debit,atm,2024-03-03,13:21:55,604892.61,ZAR,33269.09,Bill payment,REF000012858,977451.94
12859,1218,115,credit,ATM,01/09/2024,11:31:45,171629.19,USD,171629.19,Loan repayment,REF000012859,8613060.81
12860,963,111, Credit ,POS,09/03/2024,06:16:36,1220641.36,ZAR,67135.27,Fund transfer,REF000012860,1266501.81
12861,880,107,CREDIT,Branch,10/06/2025,04:22:24,1619667.25,GHS,106898.04,Fund transfer,REF000012861,2278730.03
12862,1084,105,DEBIT,POS Terminal,28/11/2025,18:31:14,753221.72,NGN,467.0,Cash deposit,REF000012862,8802833.07
12863,745,113,credit,USSD,19-May-2023,07:28:44,573553.73,EUR,619438.03,Standing order,REF000012863,9404377.52
12864,192,101,credit,POS Terminal,04/01/2025,22:36:03,490737.62,NGN,304.26,Cash deposit,REF000012864,5035052.8
